album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
Sojoni,1,1h7sG08geUjaPvY2xs55by,Akash Jane Sagor Jane,spotify:track:1h7sG08geUjaPvY2xs55by,0.731,0.716,0.562,0.0018,0.142,-7.947,0.0313,100.022,0.93,9
Sojoni,2,2hB34tqf9mLDlwZ4izRRkZ,Bhalobhasa Bhalo Noy,spotify:track:2hB34tqf9mLDlwZ4izRRkZ,0.361,0.487,0.569,2.74e-06,0.0566,-12.423,0.0441,83.578,0.566,7
Sojoni,3,7uWesokuV0QNzGx4FUsu4Y,Dukho Ekhon Bandhu Amar,spotify:track:7uWesokuV0QNzGx4FUsu4Y,0.52,0.51,0.574,1.04e-05,0.0849,-10.302,0.0516,170.118,0.745,6
Sojoni,4,3SOpeDTxGHLLhpraxDEtNT,Ekhon Ekti Raat,spotify:track:3SOpeDTxGHLLhpraxDEtNT,0.195,0.599,0.556,4.35e-06,0.144,-11.634,0.0381,162.139,0.607,4
Sojoni,5,5ZmNx7RXB1SOQMiOxumqwI,Etota Kache Ashar Por,spotify:track:5ZmNx7RXB1SOQMiOxumqwI,0.228,0.574,0.56,0.0,0.132,-10.155,0.0357,87.998,0.563,3
Sojoni,6,5ZM1XSn2BAEoZfzjycJqeR,Majhkhane Ekti Deyal,spotify:track:5ZM1XSn2BAEoZfzjycJqeR,0.136,0.659,0.597,0.0,0.495,-11.264,0.0457,96.993,0.628,3
Sojoni,7,5R4pWRkBxf2RI4x9U7yHkA,Mone Koro Prithivite,spotify:track:5R4pWRkBxf2RI4x9U7yHkA,0.526,0.556,0.499,0.0,0.183,-10.55,0.0333,171.949,0.515,3
Sojoni,8,3Up5ofWmvAWctrLe81A2z4,Shilpir Jonnyo Gaan,spotify:track:3Up5ofWmvAWctrLe81A2z4,0.678,0.404,0.512,0.0,0.411,-10.175,0.0315,152.778,0.587,3
Sojoni,9,0tnTawT8YuQC18WWOcRnQv,Sojoni Tomaye Bhulini,spotify:track:0tnTawT8YuQC18WWOcRnQv,0.572,0.473,0.38,0.0,0.431,-11.003,0.0299,166.003,0.494,2
Sojoni,10,0veTUFyMcEdUZEYJACxEFa,Tomake Bhalobasar Jogyo Noi,spotify:track:0veTUFyMcEdUZEYJACxEFa,0.279,0.647,0.5,0.0,0.269,-11.387,0.0375,80.114,0.789,2
Karam Khudaya,1,06pk2tT3B4XXuxvhiJBCjt,Yaade Khuda,spotify:track:06pk2tT3B4XXuxvhiJBCjt,0.114,0.582,0.76,4.62e-06,0.336,-7.46,0.0349,137.972,0.727,3
Karam Khudaya,2,5EW8L6N8UKQr21wavZd9gZ,Mannat Maange,spotify:track:5EW8L6N8UKQr21wavZd9gZ,0.4,0.505,0.555,0.0,0.0891,-8.209,0.0318,149.764,0.367,3
Karam Khudaya,3,6Fx0p3GTBySvSSehmFTjPD,Bemisaal Kar,spotify:track:6Fx0p3GTBySvSSehmFTjPD,0.437,0.617,0.674,0.00313,0.0838,-8.349,0.0322,95.981,0.787,2
Karam Khudaya,4,28UpfN4AAatLYdQk2yPARK,Ashkon Se Apne Chehre,spotify:track:28UpfN4AAatLYdQk2yPARK,0.152,0.645,0.82,0.0,0.08,-4.773,0.0278,96.002,0.944,2
Karam Khudaya,5,54mthSoWRXvGQFJFp5FIhH,Raahe Haq Mein,spotify:track:54mthSoWRXvGQFJFp5FIhH,0.569,0.627,0.624,0.0,0.147,-6.486,0.028,89.0,0.548,1
Karam Khudaya,6,3YgiE5ESaJV8C1eFsVDKY7,Wo Khuda Se,spotify:track:3YgiE5ESaJV8C1eFsVDKY7,0.614,0.751,0.743,0.0,0.31,-5.451,0.0309,137.856,0.92,1
Karam Khudaya,7,0ScTGjjH4XyPpfAfw1wMS9,Itna Toh Kerna Karam Maula,spotify:track:0ScTGjjH4XyPpfAfw1wMS9,0.748,0.728,0.508,0.000117,0.0874,-7.534,0.0413,121.884,0.59,1
Karam Khudaya,8,1EWfHp6E1nOvn1cuFZhTX9,Baage-Jannat Mein Tu,spotify:track:1EWfHp6E1nOvn1cuFZhTX9,0.0254,0.639,0.95,0.000865,0.22,-5.25,0.0514,109.029,0.806,1
Chaka Nayana,1,669ask5STxHykiebiOGVia,Chaka Nayana,spotify:track:669ask5STxHykiebiOGVia,0.828,0.702,0.597,0.00757,0.349,-8.502,0.037,114.753,0.682,1
Chaka Nayana,2,6PRtal4HyO6boQEF1NtQ2C,Mun Kaliaara Puja Panda,spotify:track:6PRtal4HyO6boQEF1NtQ2C,0.398,0.672,0.724,0.0,0.473,-4.851,0.068,119.255,0.905,1
Chaka Nayana,3,6Yjs5dE8toffdAHZL8W8Uf,Pada Dhuli Tike,spotify:track:6Yjs5dE8toffdAHZL8W8Uf,0.805,0.638,0.661,0.000161,0.337,-6.033,0.0733,171.407,0.901,1
Chaka Nayana,4,5rDxYneRrgMssbvVXRIcRN,Tulasi Pachare,spotify:track:5rDxYneRrgMssbvVXRIcRN,0.568,0.431,0.685,0.0,0.165,-5.01,0.0544,170.441,0.471,1
Chaka Nayana,5,4u3PhyaMR65lqtkb40l91g,Lo Mita,spotify:track:4u3PhyaMR65lqtkb40l91g,0.421,0.527,0.723,0.0,0.259,-5.054,0.0628,132.346,0.879,1
Chaka Nayana,6,5CKOolBiDEP2VfaWjEL3Nw,Mun Radha,spotify:track:5CKOolBiDEP2VfaWjEL3Nw,0.756,0.466,0.637,0.00281,0.0967,-5.056,0.11,78.141,0.712,0
Chaka Nayana,7,4VRtUuGnEVzpx1ieMBApHP,Suna Rupa Kichhi,spotify:track:4VRtUuGnEVzpx1ieMBApHP,0.91,0.473,0.593,7.86e-05,0.238,-6.413,0.0853,155.378,0.573,0
Chaka Nayana,8,7MuxYS3YiiF5twwJbLVrDy,Tume Ta Kala Thakura,spotify:track:7MuxYS3YiiF5twwJbLVrDy,0.927,0.495,0.574,0.501,0.343,-7.168,0.0398,98.574,0.672,0
Kumar Sanu Birthday Special,1,1BHhdOgMmfHRGdIviAOE9z,Sach Tum Sach Ho,spotify:track:1BHhdOgMmfHRGdIviAOE9z,0.56,0.528,0.624,2.63e-05,0.0377,-4.973,0.0419,156.048,0.339,4
Kumar Sanu Birthday Special,2,76ouJ9hhlJpo2ELfnBGGiA,Aa Gaye Din Aise,spotify:track:76ouJ9hhlJpo2ELfnBGGiA,0.274,0.393,0.562,0.0,0.55,-6.962,0.034,145.641,0.554,3
Kumar Sanu Birthday Special,3,1FFZzYeQs9lkUtS1ym9VAI,Aawaz Do,spotify:track:1FFZzYeQs9lkUtS1ym9VAI,0.383,0.602,0.815,0.00272,0.101,-4.567,0.0398,94.951,0.731,3
Kumar Sanu Birthday Special,4,5Se6DbOCTaHtwEAQovW0OM,Tum Jo Mere Paas Ho,spotify:track:5Se6DbOCTaHtwEAQovW0OM,0.502,0.747,0.778,0.00021,0.502,-8.715,0.0317,146.986,0.921,4
Kumar Sanu Birthday Special,5,334RXMzNrvjIl3TkMYWCdI,Na Keh Do To,spotify:track:334RXMzNrvjIl3TkMYWCdI,0.251,0.326,0.871,0.11,0.0419,-2.504,0.0627,87.782,0.58,1
Kumar Sanu Birthday Special,6,6gBo1jnXB4XWu8dkUl7fGr,Jashan Ki Raat Hai,spotify:track:6gBo1jnXB4XWu8dkUl7fGr,0.0889,0.421,0.937,0.00198,0.0419,-4.525,0.118,106.071,0.487,2
Kumar Sanu Birthday Special,7,3O03jffb8mA22qRtJTkHky,Mann Ke Taar,spotify:track:3O03jffb8mA22qRtJTkHky,0.534,0.644,0.502,0.0,0.146,-11.483,0.059,156.111,0.798,2
Kumar Sanu Birthday Special,8,0LmIUi1Cr5v79tQU1nldS6,Tum Saath Hamare Ho,spotify:track:0LmIUi1Cr5v79tQU1nldS6,0.196,0.369,0.528,0.0,0.186,-10.881,0.117,187.918,0.909,2
Kumar Sanu Birthday Special,9,5TtSCNXIZ4pgfkAk83DEm5,Jab Se Dekha Maine Tumko,spotify:track:5TtSCNXIZ4pgfkAk83DEm5,0.487,0.718,0.857,3.51e-06,0.0565,-4.913,0.0389,111.001,0.808,3
Milone Birohe,1,6K8JIlY7wrLxGn8kXbXKg5,Rim Jhim Bristi,spotify:track:6K8JIlY7wrLxGn8kXbXKg5,0.163,0.3,0.679,9e-06,0.128,-9.557,0.0507,80.234,0.373,1
Milone Birohe,2,2I45GjtcTLyuV70AidSatR,Surer Asore,spotify:track:2I45GjtcTLyuV70AidSatR,0.53,0.546,0.462,2.92e-06,0.174,-9.396,0.0447,143.877,0.457,1
Milone Birohe,3,1ZN7VjbphPjsOp3IXHCuMh,Esecho Tumi,spotify:track:1ZN7VjbphPjsOp3IXHCuMh,0.0364,0.547,0.652,1.46e-06,0.315,-8.896,0.0369,80.153,0.731,0
Milone Birohe,4,6dF01mUaWvlkblvD16zjGR,Parbe Ki Aaj,spotify:track:6dF01mUaWvlkblvD16zjGR,0.236,0.505,0.574,0.0,0.129,-10.448,0.0328,95.986,0.359,0
Milone Birohe,5,5KxbP2SW9SK9ORTG3fTQVx,Esechhi Ami,spotify:track:5KxbP2SW9SK9ORTG3fTQVx,0.294,0.34,0.492,0.0,0.178,-9.692,0.0337,146.57,0.354,0
Milone Birohe,6,5ykqHf8RIIuXIqbEdXmiW0,Keno Tumi,spotify:track:5ykqHf8RIIuXIqbEdXmiW0,0.463,0.353,0.456,0.0,0.193,-9.199,0.0307,143.596,0.415,0
Bhala Jhai Ti,1,06Vvg11iLlB34BAkmCEgxT,Bhul Jadi Bujhibuni,spotify:track:06Vvg11iLlB34BAkmCEgxT,0.0842,0.384,0.916,0.000212,0.37,0.247,0.16,82.311,0.606,0
Bhala Jhai Ti,2,7EWL7LZwZ4ljRQ1Tnid09r,Janha Bhi,spotify:track:7EWL7LZwZ4ljRQ1Tnid09r,0.192,0.51,0.965,0.257,0.26,2.128,0.13,70.193,0.659,0
Bhala Jhai Ti,3,1ZAYUfhwkvhIGJOGfSk1eN,Kie Tate Sajeile Emiti Phoola,spotify:track:1ZAYUfhwkvhIGJOGfSk1eN,0.159,0.471,0.97,0.289,0.498,2.199,0.099,95.74,0.737,0
Bhala Jhai Ti,4,5trq7z8OjDuV3BczGjxud9,Manena Manena To Bina,spotify:track:5trq7z8OjDuV3BczGjxud9,0.172,0.516,0.943,0.465,0.203,1.433,0.104,122.543,0.422,0
Bhala Jhai Ti,5,1kWALztHVgVrAkewtYL6wN,Mo Jeebana Chala Bato Re,spotify:track:1kWALztHVgVrAkewtYL6wN,0.0866,0.49,0.95,0.00547,0.123,0.036,0.161,129.253,0.632,0
Bhala Jhai Ti,6,6g5CUsRUA7ZG72Yady1RFP,Nali Pana Bipi Bhala Jhai Tei,spotify:track:6g5CUsRUA7ZG72Yady1RFP,0.169,0.537,0.95,0.662,0.429,-3.204,0.123,129.671,0.743,0
Bhala Jhai Ti,7,1osfN5PJbnRGRtTjH6YgDq,Thare Thare Aa Jebana,spotify:track:1osfN5PJbnRGRtTjH6YgDq,0.153,0.273,0.87,0.00229,0.195,-0.575,0.0582,95.353,0.405,0
Bhala Jhai Ti,8,08bvXcRmCjPYoBef25BOH7,Udi Udi Jaye,spotify:track:08bvXcRmCjPYoBef25BOH7,0.0668,0.509,0.943,0.0716,0.451,1.904,0.107,127.148,0.591,0
Deep Nebhano Raat,1,6feTWClAWABq5LExF46oAq,Ek Poloker Ektu Dekha,spotify:track:6feTWClAWABq5LExF46oAq,0.872,0.794,0.294,6.2e-06,0.285,-13.75,0.117,125.603,0.637,4
Deep Nebhano Raat,2,3tLhwIJIunHqW9qk8HmS4W,Aaj Ei Din Takey,spotify:track:3tLhwIJIunHqW9qk8HmS4W,0.16,0.553,0.427,0.000431,0.0639,-10.543,0.0361,91.1,0.37,4
